Time Stamp (local standard time) yyyy-mm-ddThh:mm:ss,POA irradiance CMP22 pyranometer (W/m2),PV module back surface temperature (degC),Pmp uncertainty (%),Pmp (W),Voc (V),Isc (A),Vmp (V),Imp (A),Time Stamp,Hour,Cluster
2011-01-24T09:15:26,125.5,16.7,3.9,13.7253,207.3916,0.1079,156.4522,0.0877,2011-01-24 09:15:26,9,2
2011-01-24T09:20:26,89.9,17.1,5.4,9.4554,201.7635,0.0767,152.1072,0.0622,2011-01-24 09:20:26,9,2
2011-01-24T09:25:25,123.7,17.2,3.9,13.6236,206.8632,0.1074,156.0378,0.0873,2011-01-24 09:25:25,9,2
2011-01-24T09:30:25,127.3,18.1,3.8,13.7776,206.3984,0.1089,155.7248,0.0885,2011-01-24 09:30:25,9,2
2011-01-24T09:35:26,231.7,19.3,2.2,25.9168,214.1031,0.1972,161.2407,0.1607,2011-01-24 09:35:26,9,2
2011-01-24T09:40:25,118.5,19.6,4.1,12.6172,203.6827,0.0998,154.2515,0.0818,2011-01-24 09:40:25,9,2
2011-01-24T09:45:25,107.9,19.4,4.3,11.5802,202.682,0.093,153.0311,0.0757,2011-01-24 09:45:25,9,2
2011-01-24T09:50:26,91.0,19.0,5.0,9.8451,200.7576,0.0803,151.3641,0.065,2011-01-24 09:50:26,9,2
2011-01-24T11:55:26,380.4,29.6,1.0,42.9272,212.5886,0.3259,159.5084,0.2691,2011-01-24 11:55:26,11,2
2011-01-24T12:00:26,306.4,29.8,1.2,33.9662,209.1405,0.2554,158.422,0.2144,2011-01-24 12:00:26,12,2
2011-01-24T12:10:27,1033.3,39.4,0.5,113.1329,217.7439,0.8663,160.2232,0.7061,2011-01-24 12:10:27,12,1
2011-01-24T12:15:26,992.8,44.4,0.5,107.0375,212.9408,0.8365,156.9571,0.682,2011-01-24 12:15:26,12,1
2011-01-24T12:20:26,997.4,47.4,0.4,107.0867,211.073,0.8445,155.4962,0.6887,2011-01-24 12:20:26,12,1
2011-01-24T12:25:26,993.5,47.6,0.4,106.4147,210.6862,0.84,155.2532,0.6854,2011-01-24 12:25:26,12,1
2011-01-24T12:30:27,999.0,45.1,0.4,107.7751,212.5634,0.8438,156.6145,0.6882,2011-01-24 12:30:27,12,1
2011-01-24T12:35:26,1023.2,46.0,0.4,109.8485,212.4174,0.8617,156.4725,0.702,2011-01-24 12:35:26,12,1
2011-01-24T12:40:26,1009.5,44.4,0.4,108.831,213.2764,0.8496,157.1637,0.6925,2011-01-24 12:40:26,12,1
2011-01-24T12:45:25,1035.5,43.8,0.4,111.9864,214.2416,0.8714,157.7407,0.7099,2011-01-24 12:45:25,12,1
2011-01-24T12:50:25,1001.2,44.6,0.4,107.9983,213.1266,0.8434,157.0992,0.6875,2011-01-24 12:50:25,12,1
2011-01-24T12:55:26,999.3,45.0,0.4,107.657,212.7341,0.8423,156.7822,0.6867,2011-01-24 12:55:26,12,1
2011-01-24T13:00:26,994.0,45.3,0.4,107.0962,212.4895,0.838,156.6181,0.6838,2011-01-24 13:00:26,13,1
2011-01-24T13:05:27,986.8,44.2,0.4,106.4565,213.0318,0.8309,157.0779,0.6777,2011-01-24 13:05:27,13,1
2011-01-24T13:10:27,982.1,42.6,0.4,106.1987,213.4281,0.8265,157.406,0.6747,2011-01-24 13:10:27,13,1
2011-01-24T13:15:26,980.1,40.9,0.4,106.7515,215.5841,0.8234,158.9736,0.6715,2011-01-24 13:15:26,13,1
2011-01-24T13:20:25,973.9,41.8,0.4,105.8142,214.7573,0.8192,158.3918,0.6681,2011-01-24 13:20:25,13,1
2011-01-24T13:25:25,968.3,41.9,0.4,105.1992,214.7422,0.8142,158.3814,0.6642,2011-01-24 13:25:25,13,1
2011-01-24T13:30:25,961.6,42.9,0.4,104.1468,213.9894,0.808,157.8953,0.6596,2011-01-24 13:30:25,13,1
2011-01-24T13:35:26,961.0,43.1,0.4,103.9757,213.4527,0.8091,157.5139,0.6601,2011-01-24 13:35:26,13,1
2011-01-24T13:40:26,954.4,42.4,0.4,103.1333,213.7087,0.8019,157.788,0.6536,2011-01-24 13:40:26,13,1
2011-01-24T13:45:26,960.5,42.0,0.4,104.379,214.928,0.807,158.6153,0.6581,2011-01-24 13:45:26,13,1
2011-01-24T13:50:26,935.6,43.1,0.4,101.2017,213.5988,0.787,157.7747,0.6414,2011-01-24 13:50:26,13,1
2011-01-24T13:55:25,926.6,41.0,0.4,100.3213,214.507,0.7764,158.4951,0.633,2011-01-24 13:55:25,13,1
2011-01-24T14:00:25,918.0,41.1,0.4,99.4937,214.8351,0.7687,158.8034,0.6265,2011-01-24 14:00:25,14,1
2011-01-24T14:05:25,906.5,39.5,0.4,98.5558,215.8515,0.7578,159.5939,0.6175,2011-01-24 14:05:25,14,1
2011-01-24T14:10:26,884.0,41.5,0.4,94.9953,214.3819,0.7342,158.7568,0.5984,2011-01-24 14:10:26,14,1
2011-01-24T14:15:26,891.7,39.9,0.4,96.1492,215.7168,0.7392,159.7083,0.602,2011-01-24 14:15:26,14,1
2011-01-24T14:20:26,944.3,40.2,0.4,101.9763,216.4241,0.7828,159.9825,0.6374,2011-01-24 14:20:26,14,1
2011-01-24T14:30:26,266.3,36.0,1.0,29.2796,201.7948,0.2203,155.5429,0.1882,2011-01-24 14:30:26,14,3
2011-01-24T14:50:26,277.7,30.1,0.9,30.4246,207.2447,0.2336,156.4866,0.1944,2011-01-24 14:50:26,14,3
2011-01-24T15:05:25,868.9,37.7,0.4,91.73,216.4393,0.6986,160.8116,0.5704,2011-01-24 15:05:25,15,1
2011-01-24T15:25:26,262.8,29.3,1.0,29.2923,207.4683,0.2237,156.9394,0.1866,2011-01-24 15:25:26,15,3
2011-01-24T15:30:26,416.7,29.8,0.7,42.7993,212.8061,0.3265,160.257,0.2671,2011-01-24 15:30:26,15,3
2011-01-24T15:35:26,244.4,28.7,1.0,26.9951,206.8293,0.2084,156.1795,0.1728,2011-01-24 15:35:26,15,3
2011-01-24T15:40:26,238.7,28.0,1.1,26.3485,206.9341,0.2033,156.27,0.1686,2011-01-24 15:40:26,15,3
2011-01-24T15:45:26,215.3,27.5,1.2,23.9092,205.9083,0.1824,156.4913,0.1528,2011-01-24 15:45:26,15,3
2011-01-24T15:50:25,498.1,29.3,0.7,49.1231,215.1513,0.3702,162.2934,0.3027,2011-01-24 15:50:25,15,3
2011-01-24T16:00:26,502.1,31.1,0.6,50.1491,213.9456,0.379,161.313,0.3109,2011-01-24 16:00:26,16,3
2011-01-24T16:05:26,510.6,30.5,0.6,51.7822,214.8863,0.3906,161.7234,0.3202,2011-01-24 16:05:26,16,3
2011-01-24T16:10:25,486.1,31.1,0.6,49.4596,213.7239,0.375,160.9813,0.3072,2011-01-24 16:10:25,16,3
2011-01-24T16:15:25,453.9,30.6,0.7,45.7993,213.1702,0.3476,160.7459,0.2849,2011-01-24 16:15:25,16,3
2011-01-24T16:20:25,433.3,30.0,0.7,43.4201,212.8213,0.3297,160.6924,0.2702,2011-01-24 16:20:25,16,3
2011-01-24T16:25:25,412.2,29.3,0.7,40.8034,212.552,0.3095,160.7045,0.2539,2011-01-24 16:25:25,16,3
2011-01-24T16:30:25,384.2,28.7,0.8,37.1887,211.9946,0.2819,160.6453,0.2315,2011-01-24 16:30:25,16,3
2011-01-24T16:35:25,353.5,28.3,0.9,33.506,210.872,0.2548,160.2091,0.2091,2011-01-24 16:35:25,16,3
2011-01-24T16:40:27,335.0,28.1,0.9,31.4482,210.2197,0.2396,159.8846,0.1967,2011-01-24 16:40:27,16,3
2011-01-24T16:45:27,309.6,28.1,1.0,28.4022,208.8791,0.2172,159.1666,0.1784,2011-01-24 16:45:27,16,3
2011-01-24T16:50:25,282.1,27.3,1.1,24.8681,207.9268,0.1903,158.9165,0.1565,2011-01-24 16:50:25,16,3
2011-01-24T16:55:27,77.5,24.4,3.1,7.9743,193.0184,0.0654,148.0177,0.0539,2011-01-24 16:55:27,16,3
2011-01-24T17:00:27,132.2,23.3,2.1,12.3873,200.7929,0.0998,152.5152,0.0812,2011-01-24 17:00:27,17,3
2011-01-24T17:10:27,65.5,22.0,3.7,6.6376,192.3578,0.0566,144.8978,0.0458,2011-01-24 17:10:27,17,3
2011-01-24T17:15:26,46.3,21.1,5.1,4.6022,187.9169,0.0399,142.502,0.0323,2011-01-24 17:15:26,17,0
2011-01-24T17:20:27,36.1,20.3,6.6,3.509,184.6125,0.0314,139.1699,0.0252,2011-01-24 17:20:27,17,0
2011-01-24T17:25:26,33.3,19.8,7.4,3.1619,183.493,0.0289,137.2465,0.023,2011-01-24 17:25:26,17,0
2011-01-24T17:30:26,38.6,19.5,7.4,3.1605,184.3084,0.0286,138.023,0.0229,2011-01-24 17:30:26,17,0
2011-01-24T17:35:26,53.4,19.4,8.3,2.9583,185.4058,0.0259,141.6662,0.0209,2011-01-24 17:35:26,17,0
2011-01-24T17:40:26,24.6,19.2,13.4,1.7125,175.3955,0.0164,130.2492,0.0131,2011-01-24 17:40:26,17,0
2011-01-25T07:40:26,21.4,19.5,12.9,1.9556,176.8318,0.0189,133.7124,0.0146,2011-01-25 07:40:26,7,0
2011-01-25T07:45:26,26.7,19.4,10.5,2.4877,180.7886,0.0231,138.5279,0.018,2011-01-25 07:45:26,7,0
2011-01-25T07:50:26,35.0,19.4,8.2,3.4066,185.1752,0.0301,141.3615,0.0241,2011-01-25 07:50:26,7,0
2011-01-25T07:55:26,56.7,19.6,5.2,5.7726,192.3932,0.0494,144.8996,0.0398,2011-01-25 07:55:26,7,2
2011-01-25T08:00:26,68.9,20.1,4.2,7.1333,195.0555,0.0597,146.9841,0.0485,2011-01-25 08:00:26,8,2
2011-01-25T08:05:26,73.9,20.4,3.9,7.8073,196.0808,0.0639,149.0678,0.0524,2011-01-25 08:05:26,8,2
2011-01-25T08:10:26,84.5,20.6,3.5,8.9794,197.9472,0.0721,150.8633,0.0595,2011-01-25 08:10:26,8,2
2011-01-25T08:15:26,195.8,21.5,2.0,17.3948,207.457,0.1345,158.5677,0.1097,2011-01-25 08:15:26,8,2
2011-01-25T08:20:25,179.3,22.3,1.9,17.7235,206.5562,0.1395,156.7801,0.113,2011-01-25 08:20:25,8,2
2011-01-25T08:25:26,238.3,22.8,1.5,23.0571,210.0844,0.1769,159.7326,0.1443,2011-01-25 08:25:26,8,2
2011-01-25T08:45:27,139.7,22.9,2.1,15.4401,203.5588,0.1201,154.7594,0.0998,2011-01-25 08:45:27,8,2
2011-01-25T08:50:27,155.4,23.5,1.9,16.7985,204.243,0.1329,154.2717,0.1089,2011-01-25 08:50:27,8,2
2011-01-25T08:55:27,157.7,23.7,1.8,17.0881,204.4717,0.1359,154.3536,0.1107,2011-01-25 08:55:27,8,2
2011-01-25T09:00:28,113.9,24.1,2.5,12.046,198.9719,0.0981,150.4479,0.0801,2011-01-25 09:00:28,9,2
2011-01-25T09:05:27,107.0,23.6,2.7,11.4433,198.7591,0.0929,150.3703,0.0761,2011-01-25 09:05:27,9,2
2011-01-25T09:10:27,136.1,23.7,2.1,14.722,202.26,0.1167,153.2441,0.0961,2011-01-25 09:10:27,9,2
2011-01-25T09:15:27,175.9,24.0,1.7,19.2188,205.8888,0.1515,155.3914,0.1237,2011-01-25 09:15:27,9,2
2011-01-25T09:20:27,189.6,25.0,1.6,20.4322,205.6972,0.1576,156.1791,0.1308,2011-01-25 09:20:27,9,2
2011-01-25T09:35:26,615.8,29.2,0.6,65.454,218.9009,0.49,163.734,0.3998,2011-01-25 09:35:26,9,2
2011-01-25T09:40:26,292.5,28.5,1.0,33.0844,209.5408,0.2519,157.9086,0.2095,2011-01-25 09:40:26,9,2
2011-01-25T09:45:26,275.6,27.9,1.0,30.9329,209.3617,0.2376,157.669,0.1962,2011-01-25 09:45:26,9,2
2011-01-25T09:50:26,292.7,27.0,1.0,32.3303,210.5648,0.2482,158.4166,0.2041,2011-01-25 09:50:26,9,2
2011-01-25T09:55:26,249.3,26.7,1.2,27.4523,208.3709,0.2127,157.0844,0.1748,2011-01-25 09:55:26,9,2
2011-01-25T10:00:26,297.2,27.4,1.0,32.8886,210.5553,0.252,158.4441,0.2076,2011-01-25 10:00:26,10,2
2011-01-25T10:10:26,297.9,28.0,1.0,32.8624,209.8242,0.2526,157.7829,0.2083,2011-01-25 10:10:26,10,2
2011-01-25T10:15:26,265.4,27.2,1.1,29.1582,208.8372,0.2257,157.2728,0.1854,2011-01-25 10:15:26,10,2
2011-01-25T10:20:26,240.9,27.1,1.2,26.3139,207.4948,0.2045,156.346,0.1683,2011-01-25 10:20:26,10,2
2011-01-25T10:30:26,376.8,31.1,0.8,41.8838,210.5691,0.3155,158.7262,0.2639,2011-01-25 10:30:26,10,2
2011-01-25T10:35:26,373.8,31.5,0.7,41.2718,210.0739,0.316,157.7842,0.2616,2011-01-25 10:35:26,10,2
2011-01-25T10:40:26,369.0,30.5,0.8,41.0621,210.9478,0.3144,158.3416,0.2593,2011-01-25 10:40:26,10,2
2011-01-25T10:55:26,418.0,31.4,0.7,47.5259,212.3776,0.3601,159.2105,0.2985,2011-01-25 10:55:26,10,2
2011-01-25T11:00:26,402.7,33.8,0.7,45.3513,209.6546,0.3441,157.6882,0.2876,2011-01-25 11:00:26,11,2
2011-01-25T11:05:26,411.4,31.0,0.7,46.8969,212.3472,0.3518,159.6468,0.2938,2011-01-25 11:05:26,11,2
2011-01-25T11:15:25,383.0,33.4,0.7,42.8165,209.2033,0.3277,157.217,0.2723,2011-01-25 11:15:25,11,2
2011-01-25T11:35:26,348.7,31.4,0.8,39.2052,209.7039,0.2995,157.7577,0.2485,2011-01-25 11:35:26,11,2
2011-01-25T11:40:26,396.6,30.8,0.7,44.9709,212.0742,0.3386,159.4365,0.2821,2011-01-25 11:40:26,11,2
2011-01-25T11:55:27,381.9,31.4,0.7,43.2577,210.9346,0.3289,158.502,0.2729,2011-01-25 11:55:27,11,2
2011-01-25T12:00:27,313.0,29.0,0.9,35.5508,210.1969,0.27,158.3608,0.2245,2011-01-25 12:00:27,12,2
2011-01-25T12:05:26,1083.5,33.8,0.4,121.3708,223.7909,0.9072,164.1908,0.7392,2011-01-25 12:05:26,12,1
2011-01-25T12:25:26,1010.5,38.0,0.4,113.0609,219.2874,0.8581,161.3102,0.7009,2011-01-25 12:25:26,12,1
2011-01-25T12:45:25,435.6,33.5,0.6,49.9228,211.1526,0.3737,158.9379,0.3141,2011-01-25 12:45:25,12,2
2011-01-25T12:50:26,299.9,32.6,0.9,33.0558,206.168,0.2526,156.0989,0.2118,2011-01-25 12:50:26,12,3
2011-01-25T12:55:26,295.7,29.6,0.8,33.0075,208.7176,0.2514,157.6049,0.2094,2011-01-25 12:55:26,12,2
2011-01-25T13:00:25,132.6,27.9,1.7,14.2446,198.2137,0.1151,150.1423,0.0949,2011-01-25 13:00:25,13,3
2011-01-25T13:05:26,221.8,27.2,1.1,24.9656,206.689,0.1929,156.2815,0.1597,2011-01-25 13:05:26,13,3
2011-01-25T13:10:26,222.4,27.1,1.1,24.8192,206.8351,0.1915,156.4013,0.1587,2011-01-25 13:10:26,13,3
2011-01-25T13:20:26,380.8,29.5,0.7,43.6033,212.6296,0.3285,159.6929,0.273,2011-01-25 13:20:26,13,3
2011-01-25T13:30:26,323.7,32.3,0.8,35.9565,207.2629,0.2757,156.3505,0.23,2011-01-25 13:30:26,13,3
2011-01-25T13:45:26,237.4,29.0,1.0,26.5711,206.2597,0.2037,156.2563,0.17,2011-01-25 13:45:26,13,3
2011-01-25T13:50:25,230.3,28.4,1.1,25.776,206.1913,0.1984,156.0853,0.1651,2011-01-25 13:50:25,13,3
2011-01-25T13:55:25,272.1,28.1,0.9,30.5949,208.9284,0.2356,157.2891,0.1945,2011-01-25 13:55:25,13,3
2011-01-25T14:10:25,330.7,31.7,0.8,37.611,208.5768,0.2837,157.6674,0.2385,2011-01-25 14:10:25,14,3
2011-01-25T14:15:26,361.1,29.4,0.7,41.1287,211.905,0.3103,159.3933,0.258,2011-01-25 14:15:26,14,3
2011-01-25T14:20:26,142.3,28.0,1.6,15.3853,199.3269,0.1202,152.8809,0.1006,2011-01-25 14:20:26,14,3
2011-01-25T14:25:26,214.3,27.1,1.1,24.4278,206.5752,0.1897,155.9271,0.1567,2011-01-25 14:25:26,14,3
2011-01-25T14:30:26,149.7,26.7,1.6,16.7281,201.4725,0.1319,152.9043,0.1094,2011-01-25 14:30:26,14,3
2011-01-25T14:35:26,115.2,26.0,2.0,12.6977,198.1602,0.1019,150.5629,0.0843,2011-01-25 14:35:26,14,3
2011-01-25T14:40:26,133.9,25.7,1.8,14.7129,200.4581,0.1181,151.6395,0.097,2011-01-25 14:40:26,14,3
2011-01-25T14:45:26,175.4,26.1,1.4,19.3583,204.0567,0.1519,154.3676,0.1254,2011-01-25 14:45:26,14,3
2011-01-25T14:50:25,224.7,27.2,1.2,24.9716,206.7307,0.1937,156.0588,0.16,2011-01-25 14:50:25,14,3
2011-01-25T14:55:26,191.6,27.5,1.3,21.194,204.1356,0.1659,154.3654,0.1373,2011-01-25 14:55:26,14,3
2011-01-25T15:00:25,152.9,27.3,1.6,16.875,201.0619,0.1345,152.1198,0.1109,2011-01-25 15:00:25,15,3
2011-01-25T15:05:26,123.2,26.3,1.9,13.4715,198.6672,0.1075,151.1308,0.0891,2011-01-25 15:05:26,15,3
2011-01-25T15:10:25,141.7,26.1,1.7,15.6345,201.036,0.1248,152.1454,0.1028,2011-01-25 15:10:25,15,3
2011-01-25T15:15:25,149.3,25.8,1.7,16.4342,202.0915,0.1317,152.5178,0.1078,2011-01-25 15:15:25,15,3
2011-01-25T15:20:25,315.8,27.7,0.9,35.2892,211.2323,0.2695,158.8509,0.2222,2011-01-25 15:20:25,15,3
2011-01-25T15:25:26,249.7,28.7,1.1,27.7184,206.9288,0.2119,156.8571,0.1767,2011-01-25 15:25:26,15,3
2011-01-25T15:30:25,323.6,28.4,0.9,35.2109,210.7524,0.2716,158.3174,0.2224,2011-01-25 15:30:25,15,3
2011-01-25T15:35:26,224.9,27.7,1.2,24.6833,206.1295,0.1927,155.5544,0.1587,2011-01-25 15:35:26,15,3
2011-01-25T15:40:25,150.0,26.5,1.7,16.3638,201.3327,0.1296,152.6206,0.1072,2011-01-25 15:40:25,15,3
2011-01-25T15:45:26,167.8,26.2,1.5,18.3743,203.1373,0.1443,153.9385,0.1194,2011-01-25 15:45:26,15,3
2011-01-25T15:50:26,158.4,26.4,1.6,17.3364,202.3024,0.1378,152.898,0.1134,2011-01-25 15:50:26,15,3
2011-01-25T15:55:26,161.2,26.7,1.5,17.6931,202.3283,0.1411,152.7377,0.1158,2011-01-25 15:55:26,15,3
2011-01-25T16:00:26,130.0,26.5,1.9,14.0387,199.1815,0.1136,150.6453,0.0932,2011-01-25 16:00:26,16,3
2011-01-25T16:05:26,114.8,26.1,2.1,12.2444,197.5276,0.1008,149.0758,0.0821,2011-01-25 16:05:26,16,3
2011-01-25T16:10:25,132.4,26.1,1.9,14.0683,199.7283,0.1148,150.8876,0.0932,2011-01-25 16:10:25,16,3
2011-01-25T16:15:26,150.8,26.6,1.7,15.9112,201.0436,0.1289,151.9138,0.1047,2011-01-25 16:15:26,16,3
2011-01-25T16:25:26,453.5,31.6,0.7,45.0192,212.009,0.3425,160.1856,0.281,2011-01-25 16:25:26,16,3
2011-01-25T16:35:26,122.9,28.9,2.1,12.6011,195.3868,0.102,148.7301,0.0847,2011-01-25 16:35:26,16,3
2011-01-25T16:40:26,91.1,26.9,2.8,9.2892,192.9996,0.0761,147.8714,0.0628,2011-01-25 16:40:26,16,3
2011-01-25T16:45:26,77.1,25.5,3.3,7.7503,191.5202,0.0651,145.2592,0.0534,2011-01-25 16:45:26,16,3
2011-01-25T16:50:26,59.6,24.7,4.2,5.8971,188.2868,0.0502,144.0444,0.0409,2011-01-25 16:50:26,16,3
2011-01-25T16:55:26,52.8,24.0,4.6,5.2467,187.1923,0.0454,142.3255,0.0369,2011-01-25 16:55:26,16,0
2011-01-25T17:00:26,58.1,23.7,4.2,5.844,188.9172,0.0504,142.68,0.041,2011-01-25 17:00:26,17,3
2011-01-25T17:05:26,58.3,23.5,4.2,5.8845,189.2386,0.0512,142.5388,0.0413,2011-01-25 17:05:26,17,3
2011-01-25T17:10:26,58.3,23.3,4.3,5.8201,189.229,0.0509,142.0845,0.041,2011-01-25 17:10:26,17,3
2011-01-25T17:15:26,48.8,23.2,4.9,4.7982,186.5464,0.0428,139.8544,0.0343,2011-01-25 17:15:26,17,0
2011-01-25T17:20:26,37.4,22.9,6.5,3.5679,182.3319,0.0329,136.065,0.0262,2011-01-25 17:20:26,17,0
2011-01-25T17:25:26,31.7,22.8,7.6,2.9964,179.923,0.0282,133.6565,0.0224,2011-01-25 17:25:26,17,0
2011-01-25T17:30:26,20.8,22.5,11.4,1.878,172.8447,0.0188,127.2658,0.0148,2011-01-25 17:30:26,17,0
2011-01-26T08:20:26,24.9,19.5,10.7,2.4302,179.6775,0.023,133.3166,0.0182,2011-01-26 08:20:26,8,0
2011-01-26T08:30:26,45.1,19.8,6.5,4.395,188.5225,0.0375,145.2992,0.0302,2011-01-26 08:30:26,8,0
2011-01-26T08:35:26,57.8,20.1,5.1,5.7855,192.0009,0.0485,146.4827,0.0395,2011-01-26 08:35:26,8,2
2011-01-26T08:40:26,33.3,20.2,9.0,3.026,183.0682,0.0274,141.3769,0.0214,2011-01-26 08:40:26,8,0
2011-01-26T08:45:26,50.1,20.1,5.7,5.1836,190.2904,0.0449,143.2535,0.0362,2011-01-26 08:45:26,8,0
2011-01-26T08:50:26,25.1,20.1,11.4,2.3312,179.0713,0.0219,136.9466,0.017,2011-01-26 08:50:26,8,0
2011-01-26T08:55:26,79.7,20.4,3.7,8.3529,197.039,0.0695,148.5269,0.0562,2011-01-26 08:55:26,8,2
2011-01-26T09:00:26,33.4,20.5,8.0,3.3442,183.4767,0.0307,137.0288,0.0244,2011-01-26 09:00:26,9,0
2011-01-26T09:05:26,30.8,20.0,8.6,3.123,183.0517,0.0284,138.289,0.0226,2011-01-26 09:05:26,9,0
2011-01-26T09:10:26,24.2,19.7,10.3,2.474,179.7145,0.0234,134.2967,0.0184,2011-01-26 09:10:26,9,0
2011-01-26T09:15:26,38.4,19.6,6.8,4.1591,187.5504,0.0368,140.5399,0.0296,2011-01-26 09:15:26,9,0
2011-01-26T09:20:26,28.3,19.7,8.9,3.0674,182.9898,0.0282,136.7019,0.0224,2011-01-26 09:20:26,9,0
2011-01-26T09:25:26,20.4,19.4,11.5,2.2172,178.3011,0.0212,133.0995,0.0167,2011-01-26 09:25:26,9,0
2011-01-26T09:30:26,35.2,19.4,7.0,3.9407,186.8956,0.0351,140.4705,0.0281,2011-01-26 09:30:26,9,0
2011-01-26T09:40:26,38.3,18.7,6.5,4.2229,188.6281,0.0372,141.7929,0.0298,2011-01-26 09:40:26,9,0
2011-01-26T09:45:26,60.2,18.4,4.6,6.5647,195.3594,0.0542,148.7315,0.0441,2011-01-26 09:45:26,9,2
2011-01-26T09:50:25,235.3,19.1,1.3,27.071,214.6099,0.2047,161.4987,0.1676,2011-01-26 09:50:25,9,2
2011-01-26T09:55:26,97.9,18.5,2.9,11.0207,202.5487,0.0885,152.9736,0.072,2011-01-26 09:55:26,9,2
2011-01-26T10:00:26,89.9,18.1,3.1,9.9893,201.4924,0.0807,152.1511,0.0657,2011-01-26 10:00:26,10,2
2011-01-26T10:05:26,107.4,17.8,2.6,12.1182,204.5251,0.0965,154.3978,0.0785,2011-01-26 10:05:26,10,2
2011-01-26T10:10:25,204.0,18.4,1.5,23.2549,213.1167,0.1761,160.736,0.1447,2011-01-26 10:10:25,10,2
2011-01-26T10:15:26,276.2,20.5,1.2,31.6104,215.55,0.2368,162.1358,0.195,2011-01-26 10:15:26,10,2
2011-01-26T10:35:25,840.7,28.9,0.5,94.1371,223.6752,0.6966,165.2565,0.5696,2011-01-26 10:35:25,10,1
2011-01-26T10:45:26,473.8,28.2,0.6,54.4954,216.6422,0.4068,161.9843,0.3364,2011-01-26 10:45:26,10,2
2011-01-26T10:55:25,262.0,26.2,1.1,29.7517,209.8841,0.2285,158.0827,0.1882,2011-01-26 10:55:25,10,2
2011-01-26T11:00:26,158.5,22.7,1.6,18.0979,206.0217,0.1414,155.633,0.1163,2011-01-26 11:00:26,11,2
2011-01-26T11:05:26,179.3,21.2,1.5,20.0806,208.6624,0.1545,157.7502,0.1273,2011-01-26 11:05:26,11,2
2011-01-26T11:10:26,284.0,21.8,1.1,32.1862,214.6625,0.2406,161.757,0.199,2011-01-26 11:10:26,11,2
2011-01-26T11:15:26,398.0,24.1,0.8,45.8249,217.5315,0.3379,163.3321,0.2806,2011-01-26 11:15:26,11,2
2011-01-26T11:30:26,310.2,26.9,0.9,34.7844,211.3991,0.2664,158.8131,0.219,2011-01-26 11:30:26,11,2
2011-01-26T11:35:26,339.4,24.3,0.8,38.3334,215.05,0.2887,161.3625,0.2376,2011-01-26 11:35:26,11,2
2011-01-26T11:40:26,333.8,23.4,0.9,37.8714,215.5898,0.2844,161.8459,0.234,2011-01-26 11:40:26,11,2
2011-01-26T11:45:26,468.0,24.9,0.7,53.4994,219.0276,0.3977,163.6145,0.327,2011-01-26 11:45:26,11,2
2011-01-26T11:55:26,365.6,25.9,0.8,41.6752,215.1302,0.3132,161.286,0.2584,2011-01-26 11:55:26,11,2
2011-01-26T12:10:26,993.0,31.7,0.4,111.3097,223.843,0.8277,164.5894,0.6763,2011-01-26 12:10:26,12,1
2011-01-26T12:15:26,993.5,33.7,0.4,110.5703,221.76,0.8303,163.1838,0.6776,2011-01-26 12:15:26,12,1
2011-01-26T12:20:26,1002.9,33.0,0.4,111.7201,222.6475,0.8351,163.736,0.6823,2011-01-26 12:20:26,12,1
2011-01-26T12:25:26,995.5,32.6,0.4,110.9188,223.0874,0.8268,164.0829,0.676,2011-01-26 12:25:26,12,1
2011-01-26T12:30:26,1001.0,33.0,0.4,110.9273,222.4332,0.8303,163.6018,0.678,2011-01-26 12:30:26,12,1
2011-01-26T12:35:26,1005.5,33.4,0.4,111.4217,222.4882,0.8348,163.6203,0.681,2011-01-26 12:35:26,12,1
2011-01-26T12:40:26,993.8,33.4,0.4,110.2397,222.3801,0.8252,163.6463,0.6736,2011-01-26 12:40:26,12,1
2011-01-26T12:45:26,1003.4,33.0,0.4,110.8817,222.3725,0.8292,163.6272,0.6776,2011-01-26 12:45:26,12,1
2011-01-26T12:50:26,1008.8,34.6,0.4,111.0356,221.4566,0.8358,163.0221,0.6811,2011-01-26 12:50:26,12,1
2011-01-26T12:55:25,1010.6,34.1,0.4,111.3146,221.9516,0.8349,163.3079,0.6816,2011-01-26 12:55:25,12,1
2011-01-26T13:00:25,1010.4,33.3,0.4,111.3245,222.6778,0.8328,163.7934,0.6797,2011-01-26 13:00:25,13,1
2011-01-26T13:05:26,1013.5,32.1,0.4,111.581,222.9755,0.8337,164.0446,0.6802,2011-01-26 13:05:26,13,1
2011-01-26T13:10:25,1010.5,32.4,0.4,110.901,222.8693,0.8294,164.006,0.6762,2011-01-26 13:10:25,13,1
2011-01-26T13:15:25,1009.1,34.3,0.4,110.2302,221.5913,0.8292,163.1089,0.6758,2011-01-26 13:15:25,13,1
2011-01-26T13:20:26,1005.5,36.2,0.4,109.5699,220.4953,0.8269,162.3919,0.6747,2011-01-26 13:20:26,13,1
2011-01-26T13:25:26,997.1,35.0,0.4,108.5328,220.6166,0.8192,162.5592,0.6677,2011-01-26 13:25:26,13,1
2011-01-26T13:30:26,983.7,34.6,0.4,107.497,221.1002,0.8088,162.9171,0.6598,2011-01-26 13:30:26,13,1
2011-01-26T13:35:25,984.0,34.4,0.4,107.3926,221.3315,0.8063,163.0689,0.6586,2011-01-26 13:35:25,13,1
